Accession,Protein,Organism_Name,Species,Genotype,Isolate,GenBank_Title,Length,Geo_Location,Country,Host,Tissue_Specimen_Source,Submitters,Collection_Date,Release_Date,Molecule_type
AGL73448,viral protein 24,Sudan ebolavirus,Orthoebolavirus sudanense,,EboSud-682 2012,viral protein 24 [Sudan ebolavirus],251,Uganda,Uganda,Homo sapiens,blood,"Albarino,C.G., Shoemaker,T., Khristova,M.L., Wamala,J.F., Muyembe,J.J., Balinandi,S., Tumusiime,A., Campbell,S., Cannon,D., Gibbons,A., Bergeron,E., Bird,B., Dodd,K., Spiropoulou,C., Erickson,B.R., Guerrero,L., Knust,B., Nichol,S.T., Rollin,P.E., Stroher,U., Khristova,M.",2012,2013-05-19,ssRNA(-)
AGL73449,polymerase,Sudan ebolavirus,Orthoebolavirus sudanense,,EboSud-682 2012,polymerase [Sudan ebolavirus],2210,Uganda,Uganda,Homo sapiens,blood,"Albarino,C.G., Shoemaker,T., Khristova,M.L., Wamala,J.F., Muyembe,J.J., Balinandi,S., Tumusiime,A., Campbell,S., Cannon,D., Gibbons,A., Bergeron,E., Bird,B., Dodd,K., Spiropoulou,C., Erickson,B.R., Guerrero,L., Knust,B., Nichol,S.T., Rollin,P.E., Stroher,U., Khristova,M.",2012,2013-05-19,ssRNA(-)
AGL50925,nucleoprotein,Sudan ebolavirus,Orthoebolavirus sudanense,,EboSud-639,nucleoprotein [Sudan ebolavirus],738,Uganda,Uganda,Homo sapiens,blood,"Albarino,C.G., Shoemaker,T., Khristova,M.L., Wamala,J.F., Muyembe,J.J., Balinandi,S., Tumusiime,A., Campbell,S., Cannon,D., Gibbons,A., Bergeron,E., Bird,B., Dodd,K., Spiropoulou,C., Erickson,B.R., Guerrero,L., Knust,B., Nichol,S.T., Rollin,P.E., Stroher,U., Khristova,M., Vincent,J.",2012,2013-05-18,ssRNA(-)
AGL50926,VP35,Sudan ebolavirus,Orthoebolavirus sudanense,,EboSud-639,VP35 [Sudan ebolavirus],329,Uganda,Uganda,Homo sapiens,blood,"Albarino,C.G., Shoemaker,T., Khristova,M.L., Wamala,J.F., Muyembe,J.J., Balinandi,S., Tumusiime,A., Campbell,S., Cannon,D., Gibbons,A., Bergeron,E., Bird,B., Dodd,K., Spiropoulou,C., Erickson,B.R., Guerrero,L., Knust,B., Nichol,S.T., Rollin,P.E., Stroher,U., Khristova,M., Vincent,J.",2012,2013-05-18,ssRNA(-)
AGL50927,VP40,Sudan ebolavirus,Orthoebolavirus sudanense,,EboSud-639,VP40 [Sudan ebolavirus],326,Uganda,Uganda,Homo sapiens,blood,"Albarino,C.G., Shoemaker,T., Khristova,M.L., Wamala,J.F., Muyembe,J.J., Balinandi,S., Tumusiime,A., Campbell,S., Cannon,D., Gibbons,A., Bergeron,E., Bird,B., Dodd,K., Spiropoulou,C., Erickson,B.R., Guerrero,L., Knust,B., Nichol,S.T., Rollin,P.E., Stroher,U., Khristova,M., Vincent,J.",2012,2013-05-18,ssRNA(-)
AGL50928,glycoprotein,Sudan ebolavirus,Orthoebolavirus sudanense,,EboSud-639,glycoprotein [Sudan ebolavirus],676,Uganda,Uganda,Homo sapiens,blood,"Albarino,C.G., Shoemaker,T., Khristova,M.L., Wamala,J.F., Muyembe,J.J., Balinandi,S., Tumusiime,A., Campbell,S., Cannon,D., Gibbons,A., Bergeron,E., Bird,B., Dodd,K., Spiropoulou,C., Erickson,B.R., Guerrero,L., Knust,B., Nichol,S.T., Rollin,P.E., Stroher,U., Khristova,M., Vincent,J.",2012,2013-05-18,ssRNA(-)
AGL50929,VP30,Sudan ebolavirus,Orthoebolavirus sudanense,,EboSud-639,VP30 [Sudan ebolavirus],288,Uganda,Uganda,Homo sapiens,blood,"Albarino,C.G., Shoemaker,T., Khristova,M.L., Wamala,J.F., Muyembe,J.J., Balinandi,S., Tumusiime,A., Campbell,S., Cannon,D., Gibbons,A., Bergeron,E., Bird,B., Dodd,K., Spiropoulou,C., Erickson,B.R., Guerrero,L., Knust,B., Nichol,S.T., Rollin,P.E., Stroher,U., Khristova,M., Vincent,J.",2012,2013-05-18,ssRNA(-)
AGL50930,VP24,Sudan ebolavirus,Orthoebolavirus sudanense,,EboSud-639,VP24 [Sudan ebolavirus],251,Uganda,Uganda,Homo sapiens,blood,"Albarino,C.G., Shoemaker,T., Khristova,M.L., Wamala,J.F., Muyembe,J.J., Balinandi,S., Tumusiime,A., Campbell,S., Cannon,D., Gibbons,A., Bergeron,E., Bird,B., Dodd,K., Spiropoulou,C., Erickson,B.R., Guerrero,L., Knust,B., Nichol,S.T., Rollin,P.E., Stroher,U., Khristova,M., Vincent,J.",2012,2013-05-18,ssRNA(-)
AGL50931,polymerase,Sudan ebolavirus,Orthoebolavirus sudanense,,EboSud-639,polymerase [Sudan ebolavirus],2210,Uganda,Uganda,Homo sapiens,blood,"Albarino,C.G., Shoemaker,T., Khristova,M.L., Wamala,J.F., Muyembe,J.J., Balinandi,S., Tumusiime,A., Campbell,S., Cannon,D., Gibbons,A., Bergeron,E., Bird,B., Dodd,K., Spiropoulou,C., Erickson,B.R., Guerrero,L., Knust,B., Nichol,S.T., Rollin,P.E., Stroher,U., Khristova,M., Vincent,J.",2012,2013-05-18,ssRNA(-)
AGB56675,major nucleoprotein,Sudan ebolavirus,Orthoebolavirus sudanense,,SUDV/H.sapiens-tc/SSD/1979/Maleo,major nucleoprotein [Sudan ebolavirus],738,Sudan,Sudan,Homo sapiens,,"Carroll,S.A., Towner,J.S., Sealy,T.K., McMullan,L.K., Khristova,M.L., Burt,F.J., Swanepoel,R., Rollin,P.E., Nichol,S.T.",1979,2013-01-07,ssRNA(-)
AGB56676,VP35,Sudan ebolavirus,Orthoebolavirus sudanense,,SUDV/H.sapiens-tc/SSD/1979/Maleo,VP35 [Sudan ebolavirus],329,Sudan,Sudan,Homo sapiens,,"Carroll,S.A., Towner,J.S., Sealy,T.K., McMullan,L.K., Khristova,M.L., Burt,F.J., Swanepoel,R., Rollin,P.E., Nichol,S.T.",1979,2013-01-07,ssRNA(-)
AGB56677,matrix protein,Sudan ebolavirus,Orthoebolavirus sudanense,,SUDV/H.sapiens-tc/SSD/1979/Maleo,matrix protein [Sudan ebolavirus],326,Sudan,Sudan,Homo sapiens,,"Carroll,S.A., Towner,J.S., Sealy,T.K., McMullan,L.K., Khristova,M.L., Burt,F.J., Swanepoel,R., Rollin,P.E., Nichol,S.T.",1979,2013-01-07,ssRNA(-)
AGB56678,structural glycoprotein,Sudan ebolavirus,Orthoebolavirus sudanense,,SUDV/H.sapiens-tc/SSD/1979/Maleo,structural glycoprotein [Sudan ebolavirus],676,Sudan,Sudan,Homo sapiens,,"Carroll,S.A., Towner,J.S., Sealy,T.K., McMullan,L.K., Khristova,M.L., Burt,F.J., Swanepoel,R., Rollin,P.E., Nichol,S.T.",1979,2013-01-07,ssRNA(-)
AGB56679,nonstructural soluble secreted glycoprotein,Sudan ebolavirus,Orthoebolavirus sudanense,,SUDV/H.sapiens-tc/SSD/1979/Maleo,nonstructural soluble secreted glycoprotein [Sudan ebolavirus],372,Sudan,Sudan,Homo sapiens,,"Carroll,S.A., Towner,J.S., Sealy,T.K., McMullan,L.K., Khristova,M.L., Burt,F.J., Swanepoel,R., Rollin,P.E., Nichol,S.T.",1979,2013-01-07,ssRNA(-)
AGB56680,minor nucleoprotein,Sudan ebolavirus,Orthoebolavirus sudanense,,SUDV/H.sapiens-tc/SSD/1979/Maleo,minor nucleoprotein [Sudan ebolavirus],288,Sudan,Sudan,Homo sapiens,,"Carroll,S.A., Towner,J.S., Sealy,T.K., McMullan,L.K., Khristova,M.L., Burt,F.J., Swanepoel,R., Rollin,P.E., Nichol,S.T.",1979,2013-01-07,ssRNA(-)
AGB56681,membrane-associated protein VP24,Sudan ebolavirus,Orthoebolavirus sudanense,,SUDV/H.sapiens-tc/SSD/1979/Maleo,membrane-associated protein VP24 [Sudan ebolavirus],251,Sudan,Sudan,Homo sapiens,,"Carroll,S.A., Towner,J.S., Sealy,T.K., McMullan,L.K., Khristova,M.L., Burt,F.J., Swanepoel,R., Rollin,P.E., Nichol,S.T.",1979,2013-01-07,ssRNA(-)
AGB56682,polymerase,Sudan ebolavirus,Orthoebolavirus sudanense,,SUDV/H.sapiens-tc/SSD/1979/Maleo,polymerase [Sudan ebolavirus],2210,Sudan,Sudan,Homo sapiens,,"Carroll,S.A., Towner,J.S., Sealy,T.K., McMullan,L.K., Khristova,M.L., Burt,F.J., Swanepoel,R., Rollin,P.E., Nichol,S.T.",1979,2013-01-07,ssRNA(-)
AFP28224,major nucleoprotein,Sudan ebolavirus - Nakisamata,Orthoebolavirus sudanense,,,major nucleoprotein [Sudan ebolavirus - Nakisamata],738,Uganda,Uganda,Homo sapiens,blood,"Shoemaker,T., Macneil,A., Balinandi,S., Campbell,S., Wamala,J.F., McMullan,L.K., Downing,R., Lutwama,J., Mbidde,E., Stroher,U., Rollin,P.E., Nichol,S.T., MacNeil,A., Wamala,J.",2011-05,2012-08-06,ssRNA(-)
AFP28225,VP35,Sudan ebolavirus - Nakisamata,Orthoebolavirus sudanense,,,VP35 [Sudan ebolavirus - Nakisamata],329,Uganda,Uganda,Homo sapiens,blood,"Shoemaker,T., Macneil,A., Balinandi,S., Campbell,S., Wamala,J.F., McMullan,L.K., Downing,R., Lutwama,J., Mbidde,E., Stroher,U., Rollin,P.E., Nichol,S.T., MacNeil,A., Wamala,J.",2011-05,2012-08-06,ssRNA(-)
AFP28226,matrix protein,Sudan ebolavirus - Nakisamata,Orthoebolavirus sudanense,,,matrix protein [Sudan ebolavirus - Nakisamata],326,Uganda,Uganda,Homo sapiens,blood,"Shoemaker,T., Macneil,A., Balinandi,S., Campbell,S., Wamala,J.F., McMullan,L.K., Downing,R., Lutwama,J., Mbidde,E., Stroher,U., Rollin,P.E., Nichol,S.T., MacNeil,A., Wamala,J.",2011-05,2012-08-06,ssRNA(-)
AFP28227,minor nucleoprotein,Sudan ebolavirus - Nakisamata,Orthoebolavirus sudanense,,,minor nucleoprotein [Sudan ebolavirus - Nakisamata],288,Uganda,Uganda,Homo sapiens,blood,"Shoemaker,T., Macneil,A., Balinandi,S., Campbell,S., Wamala,J.F., McMullan,L.K., Downing,R., Lutwama,J., Mbidde,E., Stroher,U., Rollin,P.E., Nichol,S.T., MacNeil,A., Wamala,J.",2011-05,2012-08-06,ssRNA(-)
AFP28228,membrane-associated protein,Sudan ebolavirus - Nakisamata,Orthoebolavirus sudanense,,,membrane-associated protein [Sudan ebolavirus - Nakisamata],251,Uganda,Uganda,Homo sapiens,blood,"Shoemaker,T., Macneil,A., Balinandi,S., Campbell,S., Wamala,J.F., McMullan,L.K., Downing,R., Lutwama,J., Mbidde,E., Stroher,U., Rollin,P.E., Nichol,S.T., MacNeil,A., Wamala,J.",2011-05,2012-08-06,ssRNA(-)
AFP28229,polymerase,Sudan ebolavirus - Nakisamata,Orthoebolavirus sudanense,,,polymerase [Sudan ebolavirus - Nakisamata],2210,Uganda,Uganda,Homo sapiens,blood,"Shoemaker,T., Macneil,A., Balinandi,S., Campbell,S., Wamala,J.F., McMullan,L.K., Downing,R., Lutwama,J., Mbidde,E., Stroher,U., Rollin,P.E., Nichol,S.T., MacNeil,A., Wamala,J.",2011-05,2012-08-06,ssRNA(-)
AFP28230,secreted glycoprotein,Sudan ebolavirus - Nakisamata,Orthoebolavirus sudanense,,,secreted glycoprotein [Sudan ebolavirus - Nakisamata],372,Uganda,Uganda,Homo sapiens,blood,"Shoemaker,T., Macneil,A., Balinandi,S., Campbell,S., Wamala,J.F., McMullan,L.K., Downing,R., Lutwama,J., Mbidde,E., Stroher,U., Rollin,P.E., Nichol,S.T., MacNeil,A., Wamala,J.",2011-05,2012-08-06,ssRNA(-)
AFP28231,structural glycoprotein,Sudan ebolavirus - Nakisamata,Orthoebolavirus sudanense,,,structural glycoprotein [Sudan ebolavirus - Nakisamata],676,Uganda,Uganda,Homo sapiens,blood,"Shoemaker,T., Macneil,A., Balinandi,S., Campbell,S., Wamala,J.F., McMullan,L.K., Downing,R., Lutwama,J., Mbidde,E., Stroher,U., Rollin,P.E., Nichol,S.T., MacNeil,A., Wamala,J.",2011-05,2012-08-06,ssRNA(-)
P0C772,Super small secreted glycoprotein,Sudan ebolavirus - Uganda (2000),Orthoebolavirus sudanense,,,RecName: Full=Super small secreted glycoprotein; Short=SsGP; Flags: Precursor,319,,,Epomops franqueti,,"Sanchez,A., Lukwiya,M., Bausch,D., Mahanty,S., Sanchez,A.J., Wagoner,K.D., Rollin,P.E., Towner,J.S., Bausch,D.G., Crary,S.M., Vincent,M., Lee,W.F., Spiropoulou,C.F., Ksiazek,T.G., Kaducu,F., Downing,R., Nichol,S.T.",,2010-02-09,ssRNA(-)
ACR33187,major nucleoprotein,Sudan ebolavirus,Orthoebolavirus sudanense,,,major nucleoprotein [Sudan ebolavirus],738,Sudan,Sudan,,,"Richards,K.S., Bruce,C.B., Hewson,R., Newman,E.N.C., Easterbrook,L., Plank,J.L.M., Cook,N., Mioulet,V., Tolley,H., Silman,N., Stubbington,M., Mason,J., Lloyd,G.",,2009-05-27,ssRNA(-)
ACR33188,VP35,Sudan ebolavirus,Orthoebolavirus sudanense,,,VP35 [Sudan ebolavirus],329,Sudan,Sudan,,,"Richards,K.S., Bruce,C.B., Hewson,R., Newman,E.N.C., Easterbrook,L., Plank,J.L.M., Cook,N., Mioulet,V., Tolley,H., Silman,N., Stubbington,M., Mason,J., Lloyd,G.",,2009-05-27,ssRNA(-)
ACR33189,matrix protein,Sudan ebolavirus,Orthoebolavirus sudanense,,,matrix protein [Sudan ebolavirus],326,Sudan,Sudan,,,"Richards,K.S., Bruce,C.B., Hewson,R., Newman,E.N.C., Easterbrook,L., Plank,J.L.M., Cook,N., Mioulet,V., Tolley,H., Silman,N., Stubbington,M., Mason,J., Lloyd,G.",,2009-05-27,ssRNA(-)
ACR33190,structural glycoprotein,Sudan ebolavirus,Orthoebolavirus sudanense,,,structural glycoprotein [Sudan ebolavirus],676,Sudan,Sudan,,,"Richards,K.S., Bruce,C.B., Hewson,R., Newman,E.N.C., Easterbrook,L., Plank,J.L.M., Cook,N., Mioulet,V., Tolley,H., Silman,N., Stubbington,M., Mason,J., Lloyd,G.",,2009-05-27,ssRNA(-)
ACR33191,nonstructural soluble secreted glycoprotein,Sudan ebolavirus,Orthoebolavirus sudanense,,,nonstructural soluble secreted glycoprotein [Sudan ebolavirus],372,Sudan,Sudan,,,"Richards,K.S., Bruce,C.B., Hewson,R., Newman,E.N.C., Easterbrook,L., Plank,J.L.M., Cook,N., Mioulet,V., Tolley,H., Silman,N., Stubbington,M., Mason,J., Lloyd,G.",,2009-05-27,ssRNA(-)
ACR33192,minor nucleoprotein,Sudan ebolavirus,Orthoebolavirus sudanense,,,minor nucleoprotein [Sudan ebolavirus],288,Sudan,Sudan,,,"Richards,K.S., Bruce,C.B., Hewson,R., Newman,E.N.C., Easterbrook,L., Plank,J.L.M., Cook,N., Mioulet,V., Tolley,H., Silman,N., Stubbington,M., Mason,J., Lloyd,G.",,2009-05-27,ssRNA(-)
ACR33193,membrane-associated protein VP24,Sudan ebolavirus,Orthoebolavirus sudanense,,,membrane-associated protein VP24 [Sudan ebolavirus],251,Sudan,Sudan,,,"Richards,K.S., Bruce,C.B., Hewson,R., Newman,E.N.C., Easterbrook,L., Plank,J.L.M., Cook,N., Mioulet,V., Tolley,H., Silman,N., Stubbington,M., Mason,J., Lloyd,G.",,2009-05-27,ssRNA(-)
ACR33194,viral polymerase,Sudan ebolavirus,Orthoebolavirus sudanense,,,viral polymerase [Sudan ebolavirus],2210,Sudan,Sudan,,,"Richards,K.S., Bruce,C.B., Hewson,R., Newman,E.N.C., Easterbrook,L., Plank,J.L.M., Cook,N., Mioulet,V., Tolley,H., Silman,N., Stubbington,M., Mason,J., Lloyd,G.",,2009-05-27,ssRNA(-)
Q7T9D9,Envelope glycoprotein,Sudan ebolavirus - Uganda (2000),Orthoebolavirus sudanense,,,"RecName: Full=Envelope glycoprotein; AltName: Full=GP1,2; Short=GP; Contains: RecName: Full=GP1; Contains: RecName: Full=GP2; Contains: RecName: Full=Shed GP; AltName: Full=GP1,2-delta; Flags: Precursor",676,,,Epomops franqueti,,"Sanchez,A., Lukwiya,M., Bausch,D., Mahanty,S., Sanchez,A.J., Wagoner,K.D., Rollin,P.E., Towner,J.S., Bausch,D.G., Crary,S.M., Vincent,M., Lee,W.F., Spiropoulou,C.F., Ksiazek,T.G., Kaducu,F., Downing,R., Nichol,S.T.",,2008-02-05,ssRNA(-)
ABY75321,major nucleoprotein,Sudan ebolavirus,Orthoebolavirus sudanense,,EBOV-S-2004,major nucleoprotein [Sudan ebolavirus],738,Sudan: southern Sudan,Sudan,Homo sapiens,,"Sanchez,A.",2004,2008-01-23,ssRNA(-)
ABY75322,VP35,Sudan ebolavirus,Orthoebolavirus sudanense,,EBOV-S-2004,VP35 [Sudan ebolavirus],329,Sudan: southern Sudan,Sudan,Homo sapiens,,"Sanchez,A.",2004,2008-01-23,ssRNA(-)
ABY75323,matrix protein,Sudan ebolavirus,Orthoebolavirus sudanense,,EBOV-S-2004,matrix protein [Sudan ebolavirus],326,Sudan: southern Sudan,Sudan,Homo sapiens,,"Sanchez,A.",2004,2008-01-23,ssRNA(-)
ABY75324,"nonstructural, soluble, secreted glycoprotein",Sudan ebolavirus,Orthoebolavirus sudanense,,EBOV-S-2004,"nonstructural, soluble, secreted glycoprotein [Sudan ebolavirus]",372,Sudan: southern Sudan,Sudan,Homo sapiens,,"Sanchez,A.",2004,2008-01-23,ssRNA(-)
ABY75325,structural glycoprotein,Sudan ebolavirus,Orthoebolavirus sudanense,,EBOV-S-2004,structural glycoprotein [Sudan ebolavirus],676,Sudan: southern Sudan,Sudan,Homo sapiens,,"Sanchez,A.",2004,2008-01-23,ssRNA(-)
ABY75326,minor nucleoprotein,Sudan ebolavirus,Orthoebolavirus sudanense,,EBOV-S-2004,minor nucleoprotein [Sudan ebolavirus],288,Sudan: southern Sudan,Sudan,Homo sapiens,,"Sanchez,A.",2004,2008-01-23,ssRNA(-)
ABY75327,minor matrix protein,Sudan ebolavirus,Orthoebolavirus sudanense,,EBOV-S-2004,minor matrix protein [Sudan ebolavirus],251,Sudan: southern Sudan,Sudan,Homo sapiens,,"Sanchez,A.",2004,2008-01-23,ssRNA(-)
ABY75328,viral polymerase,Sudan ebolavirus,Orthoebolavirus sudanense,,EBOV-S-2004,viral polymerase [Sudan ebolavirus],2210,Sudan: southern Sudan,Sudan,Homo sapiens,,"Sanchez,A.",2004,2008-01-23,ssRNA(-)
ABS19980,L protein,Sudan ebolavirus,Orthoebolavirus sudanense,,Gulu 10/2000,"L protein, partial [Sudan ebolavirus]",257,Uganda,Uganda,,,"Panning,M., Laue,T., Olschlager,S., Eickmann,M., Becker,S., Raith,S., Courbot,M.C., Nilsson,M., Gopal,R., Lundkvist,A., Caro,A., Brown,D., Meyer,H., Lloyd,G., Kummerer,B.M., Gunther,S., Drosten,C., Guenther,S.",,2007-10-28,ssRNA(-)
ABO20974,polymerase,Ebola virus Yambio0401,Orthoebolavirus sudanense,,Yambio0401,"polymerase, partial [Ebola virus Yambio0401]",113,Sudan,Sudan,,,"Onyango,C.O., Opoka,M.L., Ksiazek,T.G., Formenty,P., Ahmed,A., Tukei,P.M., Sang,R.C., Ofula,V.O., Konongoi,S.L., Coldren,R.L., Grein,T., Legros,D., Bell,M., De Cock,K.M., Bellini,W.J., Towner,J.S., Nichol,S.T., Rollin,P.E., DeCock,K.M.",,2007-03-10,ssRNA(-)
ABO20975,polymerase,Ebola virus Yambio0402,Orthoebolavirus sudanense,,Yambio0402,"polymerase, partial [Ebola virus Yambio0402]",113,Sudan,Sudan,,,"Onyango,C.O., Opoka,M.L., Ksiazek,T.G., Formenty,P., Ahmed,A., Tukei,P.M., Sang,R.C., Ofula,V.O., Konongoi,S.L., Coldren,R.L., Grein,T., Legros,D., Bell,M., De Cock,K.M., Bellini,W.J., Towner,J.S., Nichol,S.T., Rollin,P.E., DeCock,K.M.",,2007-03-10,ssRNA(-)
ABO20976,polymerase,Ebola virus Yambio0403,Orthoebolavirus sudanense,,Yambio0403,"polymerase, partial [Ebola virus Yambio0403]",113,Sudan,Sudan,,,"Onyango,C.O., Opoka,M.L., Ksiazek,T.G., Formenty,P., Ahmed,A., Tukei,P.M., Sang,R.C., Ofula,V.O., Konongoi,S.L., Coldren,R.L., Grein,T., Legros,D., Bell,M., De Cock,K.M., Bellini,W.J., Towner,J.S., Nichol,S.T., Rollin,P.E., DeCock,K.M.",,2007-03-10,ssRNA(-)
Q5XX01,RNA-directed RNA polymerase L,Sudan ebolavirus - Uganda (2000),Orthoebolavirus sudanense,,,RecName: Full=RNA-directed RNA polymerase L; Short=Protein L; AltName: Full=Large structural protein; AltName: Full=Replicase; AltName: Full=Transcriptase; Includes: RecName: Full=RNA-directed RNA polymerase; Includes: RecName: Full=GTP phosphohydrolase; Includes: RecName: Full=GDP polyribonucleotidyltransferase; AltName: Full=PRNTase; Includes: RecName: Full=mRNA cap methyltransferase; AltName: Full=mRNA (guanine-N(7)-)-methyltransferase; Short=G-N7-MTase; AltName: Full=mRNA (nucleoside-2'-O-)-methyltransferase; Short=N1-2'-O-MTase,2210,,,Epomops franqueti,,"Sanchez,A., Rollin,P.E., Valle,C., Martin,B., Ferron,F., Roig-Zamboni,V., Desmyter,A., Debart,F., Vasseur,J.J., Canard,B., Coutard,B., Decroly,E.",,2006-07-11,ssRNA(-)
Q5XX02,Membrane-associated protein VP24,Sudan ebolavirus - Uganda (2000),Orthoebolavirus sudanense,,,RecName: Full=Membrane-associated protein VP24; AltName: Full=Reston VP24; Short=rVP24,251,,,Epomops franqueti,,"Sanchez,A., Rollin,P.E., Schwarz,T.M., Edwards,M.R., Diederichs,A., Alinger,J.B., Leung,D.W., Amarasinghe,G.K., Basler,C.F., Zhang,A.P., Bornholdt,Z.A., Liu,T., Abelson,D.M., Lee,D.E., Li,S., Woods,V.L. Jr., Saphire,E.O.",,2006-07-11,ssRNA(-)
Q5XX03,Transcriptional activator VP30,Sudan ebolavirus - Uganda (2000),Orthoebolavirus sudanense,,,RecName: Full=Transcriptional activator VP30; AltName: Full=EbolaVP30; Short=eVP30; AltName: Full=Minor nucleoprotein VP30,288,,,Epomops franqueti,,"Sanchez,A., Rollin,P.E.",,2006-07-11,ssRNA(-)
Q5XX06,Matrix protein VP40,Sudan ebolavirus - Uganda (2000),Orthoebolavirus sudanense,,,RecName: Full=Matrix protein VP40; AltName: Full=Ebola VP40; Short=eVP40; AltName: Full=Membrane-associated protein VP40,326,,,Epomops franqueti,,"Sanchez,A., Rollin,P.E.",,2006-07-11,ssRNA(-)
Q5XX07,Polymerase cofactor VP35,Sudan ebolavirus - Uganda (2000),Orthoebolavirus sudanense,,,RecName: Full=Polymerase cofactor VP35,329,,,Epomops franqueti,,"Sanchez,A., Rollin,P.E., Landeras-Bueno,S., Oda,S.I., Norris,M.J., Li Salie,Z., Guenaga,J., Wyatt,R.T., Saphire,E.O.",,2006-07-11,ssRNA(-)
Q5XX08,Nucleoprotein,Sudan ebolavirus - Uganda (2000),Orthoebolavirus sudanense,,,RecName: Full=Nucleoprotein; AltName: Full=Nucleocapsid protein; Short=Protein N,738,,,Epomops franqueti,,"Sanchez,A., Rollin,P.E.",,2006-07-11,ssRNA(-)
Q7T9E0,Pre-small/secreted glycoprotein,Sudan ebolavirus - Uganda (2000),Orthoebolavirus sudanense,,,RecName: Full=Pre-small/secreted glycoprotein; Short=pre-sGP; Contains: RecName: Full=Small/secreted glycoprotein; Short=sGP; Contains: RecName: Full=Delta-peptide; Flags: Precursor,372,,,Epomops franqueti,,"Sanchez,A., Lukwiya,M., Bausch,D., Mahanty,S., Sanchez,A.J., Wagoner,K.D., Rollin,P.E., Towner,J.S., Bausch,D.G., Crary,S.M., Vincent,M., Lee,W.F., Spiropoulou,C.F., Ksiazek,T.G., Kaducu,F., Downing,R., Nichol,S.T.",,2006-07-11,ssRNA(-)
AAU43883,major nucleoprotein,Sudan ebolavirus,Orthoebolavirus sudanense,,,major nucleoprotein [Sudan ebolavirus],738,Uganda,Uganda,Homo sapiens,,"Sanchez,A., Rollin,P.E.",,2004-09-25,ssRNA(-)
AAU43884,VP35,Sudan ebolavirus,Orthoebolavirus sudanense,,,VP35 [Sudan ebolavirus],329,Uganda,Uganda,Homo sapiens,,"Sanchez,A., Rollin,P.E.",,2004-09-25,ssRNA(-)
AAU43885,matrix protein,Sudan ebolavirus,Orthoebolavirus sudanense,,,matrix protein [Sudan ebolavirus],326,Uganda,Uganda,Homo sapiens,,"Sanchez,A., Rollin,P.E.",,2004-09-25,ssRNA(-)
AAU43886,"nonstructural, soluble, secreted glycoprotein",Sudan ebolavirus,Orthoebolavirus sudanense,,,"nonstructural, soluble, secreted glycoprotein [Sudan ebolavirus]",372,Uganda,Uganda,Homo sapiens,,"Sanchez,A., Rollin,P.E.",,2004-09-25,ssRNA(-)
AAU43887,structural glycoprotein,Sudan ebolavirus,Orthoebolavirus sudanense,,,structural glycoprotein [Sudan ebolavirus],676,Uganda,Uganda,Homo sapiens,,"Sanchez,A., Rollin,P.E.",,2004-09-25,ssRNA(-)
AAU43888,minor nucleoprotein,Sudan ebolavirus,Orthoebolavirus sudanense,,,minor nucleoprotein [Sudan ebolavirus],288,Uganda,Uganda,Homo sapiens,,"Sanchez,A., Rollin,P.E.",,2004-09-25,ssRNA(-)
AAU43889,membrane-associated protein VP24,Sudan ebolavirus,Orthoebolavirus sudanense,,,membrane-associated protein VP24 [Sudan ebolavirus],251,Uganda,Uganda,Homo sapiens,,"Sanchez,A., Rollin,P.E.",,2004-09-25,ssRNA(-)
AAU43890,polymerase,Sudan ebolavirus,Orthoebolavirus sudanense,,,polymerase [Sudan ebolavirus],2210,Uganda,Uganda,Homo sapiens,,"Sanchez,A., Rollin,P.E.",,2004-09-25,ssRNA(-)
P60172,Pre-small/secreted glycoprotein,"Sudan virus - Boniface, Sudan,1976",Orthoebolavirus sudanense,,,RecName: Full=Pre-small/secreted glycoprotein; Short=pre-sGP; Contains: RecName: Full=Small/secreted glycoprotein; Short=sGP; Contains: RecName: Full=Delta-peptide; Flags: Precursor,372,,,Epomops franqueti,,"Sanchez,A., Trappier,S.G., Mahy,B.W., Peters,C.J., Nichol,S.T.",,2003-12-15,ssRNA(-)
P60173,Pre-small/secreted glycoprotein,Sudan ebolavirus - Maleo (1979),Orthoebolavirus sudanense,,,RecName: Full=Pre-small/secreted glycoprotein; Short=pre-sGP; Contains: RecName: Full=Small/secreted glycoprotein; Short=sGP; Contains: RecName: Full=Delta-peptide; Flags: Precursor,372,,,Epomops franqueti,,"Sanchez,A., Trappier,S.G., Mahy,B.W., Peters,C.J., Nichol,S.T.",,2003-12-15,ssRNA(-)
AAR11463,virion spike glycoprotein precursor,Sudan ebolavirus,Orthoebolavirus sudanense,,,virion spike glycoprotein precursor [Sudan ebolavirus],676,,,,,"Towner,J.S., Rollin,P.E., Bausch,D.G., Sanchez,A., Crary,S.M., Vincent,M., Lee,W.F., Spiropoulou,C.F., Ksiazek,T.G., Lukwiya,M., Kaducu,F., Downing,R., Nichol,S.T., Dover,J.E.",,2003-11-03,ssRNA(-)
AAR11464,small/secreted glycoprotein,Sudan ebolavirus,Orthoebolavirus sudanense,,,small/secreted glycoprotein [Sudan ebolavirus],372,,,,,"Towner,J.S., Rollin,P.E., Bausch,D.G., Sanchez,A., Crary,S.M., Vincent,M., Lee,W.F., Spiropoulou,C.F., Ksiazek,T.G., Lukwiya,M., Kaducu,F., Downing,R., Nichol,S.T., Dover,J.E.",,2003-11-03,ssRNA(-)
