Accession,Protein,Organism_Name,Species,Genotype,Isolate,GenBank_Title,Length,Geo_Location,Country,Host,Tissue_Specimen_Source,Submitters,Collection_Date,Release_Date,Molecule_type
ALT19677,nucleoprotein,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510629,nucleoprotein [Ebola virus],739,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19678,polymerase cofactor VP35,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510629,polymerase cofactor VP35 [Ebola virus],340,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19679,matrix protein VP40,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510629,matrix protein VP40 [Ebola virus],326,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19680,super small secreted glycoprotein SsGP,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510629,super small secreted glycoprotein SsGP [Ebola virus],298,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19681,small secreted glycoprotein sGP,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510629,small secreted glycoprotein sGP [Ebola virus],364,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19682,envelope glycoprotein,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510629,envelope glycoprotein [Ebola virus],676,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19683,minor nucleoprotein VP30,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510629,minor nucleoprotein VP30 [Ebola virus],288,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19684,membrane-associated protein VP24,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510629,membrane-associated protein VP24 [Ebola virus],251,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19685,RNA-directed RNA polymerase L,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510629,RNA-directed RNA polymerase L [Ebola virus],2212,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19686,nucleoprotein,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510624,nucleoprotein [Ebola virus],739,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19687,polymerase cofactor VP35,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510624,polymerase cofactor VP35 [Ebola virus],340,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19688,matrix protein VP40,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510624,matrix protein VP40 [Ebola virus],326,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19689,super small secreted glycoprotein SsGP,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510624,super small secreted glycoprotein SsGP [Ebola virus],298,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19690,small secreted glycoprotein sGP,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510624,small secreted glycoprotein sGP [Ebola virus],364,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19691,envelope glycoprotein,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510624,envelope glycoprotein [Ebola virus],676,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19692,minor nucleoprotein VP30,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510624,minor nucleoprotein VP30 [Ebola virus],288,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19693,membrane-associated protein VP24,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510624,membrane-associated protein VP24 [Ebola virus],251,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19694,RNA-directed RNA polymerase L,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510624,RNA-directed RNA polymerase L [Ebola virus],2212,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19695,nucleoprotein,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510625,nucleoprotein [Ebola virus],739,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19696,polymerase cofactor VP35,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510625,polymerase cofactor VP35 [Ebola virus],340,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19697,matrix protein VP40,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510625,matrix protein VP40 [Ebola virus],326,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19698,super small secreted glycoprotein SsGP,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510625,super small secreted glycoprotein SsGP [Ebola virus],298,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19699,small secreted glycoprotein sGP,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510625,small secreted glycoprotein sGP [Ebola virus],364,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19700,envelope glycoprotein,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510625,envelope glycoprotein [Ebola virus],676,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19701,minor nucleoprotein VP30,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510625,minor nucleoprotein VP30 [Ebola virus],288,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19702,membrane-associated protein VP24,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510625,membrane-associated protein VP24 [Ebola virus],251,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19703,RNA-directed RNA polymerase L,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510625,RNA-directed RNA polymerase L [Ebola virus],2212,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19704,nucleoprotein,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510626,nucleoprotein [Ebola virus],739,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19705,polymerase cofactor VP35,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510626,polymerase cofactor VP35 [Ebola virus],340,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19706,matrix protein VP40,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510626,matrix protein VP40 [Ebola virus],326,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19707,super small secreted glycoprotein SsGP,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510626,super small secreted glycoprotein SsGP [Ebola virus],298,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19708,small secreted glycoprotein sGP,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510626,small secreted glycoprotein sGP [Ebola virus],364,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19709,envelope glycoprotein,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510626,envelope glycoprotein [Ebola virus],676,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19710,minor nucleoprotein VP30,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510626,minor nucleoprotein VP30 [Ebola virus],288,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19711,membrane-associated protein VP24,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510626,membrane-associated protein VP24 [Ebola virus],251,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19712,RNA-directed RNA polymerase L,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510626,RNA-directed RNA polymerase L [Ebola virus],2212,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19713,nucleoprotein,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510621,nucleoprotein [Ebola virus],739,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19714,polymerase cofactor VP35,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510621,polymerase cofactor VP35 [Ebola virus],340,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19715,matrix protein VP40,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510621,matrix protein VP40 [Ebola virus],326,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19716,super small secreted glycoprotein SsGP,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510621,super small secreted glycoprotein SsGP [Ebola virus],298,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19717,small secreted glycoprotein sGP,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510621,small secreted glycoprotein sGP [Ebola virus],364,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19718,envelope glycoprotein,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510621,envelope glycoprotein [Ebola virus],676,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19719,minor nucleoprotein VP30,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510621,minor nucleoprotein VP30 [Ebola virus],288,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19720,membrane-associated protein VP24,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510621,membrane-associated protein VP24 [Ebola virus],251,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19721,RNA-directed RNA polymerase L,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510621,RNA-directed RNA polymerase L [Ebola virus],2212,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19722,nucleoprotein,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510628,nucleoprotein [Ebola virus],739,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19723,polymerase cofactor VP35,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510628,polymerase cofactor VP35 [Ebola virus],340,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19724,matrix protein VP40,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510628,matrix protein VP40 [Ebola virus],326,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19725,super small secreted glycoprotein SsGP,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510628,super small secreted glycoprotein SsGP [Ebola virus],298,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19726,small secreted glycoprotein sGP,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510628,small secreted glycoprotein sGP [Ebola virus],364,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19727,envelope glycoprotein,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510628,envelope glycoprotein [Ebola virus],676,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19728,minor nucleoprotein VP30,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510628,minor nucleoprotein VP30 [Ebola virus],288,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
ALT19729,membrane-associated protein VP24,Ebola virus,Orthoebolavirus zairense,,Ebola virus/H. sapiens-tc/COD/1995/Kikwit-9510628,membrane-associated protein VP24 [Ebola virus],251,Zaire,Zaire,Homo sapiens,,"Das,S.R., Shabman,R., Halpin,R.A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Brasel,T., Yun,N., Paessler,S., Dowling,W., Barrett,A.",1995-05-04,2015-12-22,ssRNA(-)
